Unnamed: 0,trans_date_trans_time,cc_num,merchant,category,amt,first,last,gender,street,city,state,zip,lat,long,city_pop,job,dob,trans_num,unix_time,merch_lat,merch_long,is_fraud
263112,2020-09-26 17:53:25,213113028819344,fraud_Jakubowski Group,food_dining,132.91,Melanie,Jimenez,F,77944 Daniels Valley Suite 921,Camden,NY,13316,43.3392,-75.7543,6460,Building control surveyor,1959-09-27,3e3b11ab94b2edbf2017261725d87b68,1380218005,43.867797,-74.94460600000001,0
360804,2020-11-08 14:45:31,4208110975550360171,fraud_Reichel Inc,entertainment,74.45,David,Bonilla,M,82073 Jessica Camp,West Green,GA,31567,31.6143,-82.7243,782,Audiological scientist,1982-01-16,31a4e184258661de401cfdcc48ae87e8,1383921931,31.807993,-83.606399,0
237441,2020-09-14 22:05:36,2283743876903625,"fraud_Schmeler, Bashirian and Price",shopping_net,8.49,Shannon,Williams,F,9345 Spencer Junctions Suite 183,Alpharetta,GA,30009,34.077,-84.3033,165556,Prison officer,1997-12-27,5e6506d8adc13b7207f6042385cd8ce3,1379196336,33.126738,-84.19756600000001,0
520256,2020-12-23 20:33:52,3521815216091574,fraud_Hills-Boyer,personal_care,81.38,Wayne,Marsh,M,172 Leonard Island,Dumont,CO,80436,39.7532,-105.6356,565,Mental health nurse,1978-08-27,77c816d01fa12158b7686e64fc324cbc,1387830832,39.619890000000005,-104.905575,0
125397,2020-08-03 22:22:52,2358122155477959,fraud_Kihn Inc,shopping_pos,1113.4,Mike,Tran,M,17355 Mendoza Bypass Suite 059,Linthicum Heights,MD,21090,39.2092,-76.6681,9784,"Conservator, furniture",1924-10-30,68e302253cf031d4d5c94fae29e2f35e,1375568572,39.73311,-77.366091,1
46268,2020-07-07 00:44:33,3589255887819806,fraud_Wolf Inc,grocery_pos,56.76,David,Miller,M,622 Bradley Knoll Apt. 758,Hancock,MD,21750,39.6991,-78.1762,3766,Press photographer,1984-02-14,c047be6398a8bc54d1d1af85f5d9a58c,1373157873,39.083439,-79.01209399999999,0
355184,2020-11-05 18:01:08,4302480582202074,fraud_Parker-Kunde,personal_care,1.79,David,Rodriguez,M,821 Solis Points,Muskegon,MI,49440,43.2326,-86.2492,128715,Historic buildings inspector/conservation officer,1995-05-25,e6d0367329609a61a36a9828b6717795,1383674468,42.395656,-86.62629799999999,0
418566,2020-12-01 11:49:37,4646845581490336108,fraud_Skiles-Ankunding,grocery_net,30.63,Julia,Bell,F,576 House Crossroad,West Sayville,NY,11796,40.732,-73.1,4056,Film/video editor,1990-06-25,e84dabd1798f16f11e7ca4201e14b14d,1385898577,41.15717,-72.65855,0
354245,2020-11-05 03:24:32,2266735643685262,fraud_Kilback LLC,grocery_pos,39.74,Carlos,Chung,M,8957 Russell Key,Grant,AL,35747,34.4959,-86.259,5901,Curator,1972-07-25,88b0e91e46755ad1862125e4312428a5,1383621872,35.383736,-85.88069,0
214163,2020-09-05 07:49:18,3512365128314616,fraud_Kiehn Inc,grocery_pos,60.53,Francisco,Kemp,M,9554 Flores Drive,Arnold,MO,63010,38.4305,-90.387,35439,Land/geomatics surveyor,1985-03-31,3d4c65e7dacad6f0565f79033cf02d69,1378367358,37.871478,-89.416744,0
298062,2020-10-11 21:56:27,4956828990005111019,"fraud_Monahan, Bogisich and Ledner",misc_pos,26.49,Kenneth,Robinson,M,269 Sanchez Rapids,Elizabeth,NJ,7208,40.6747,-74.2239,124967,Operational researcher,1980-12-21,536e5f6974ed2af0c9435eb34e24c1ce,1381528587,40.079142,-73.618101,0
497367,2020-12-19 09:55:46,5152054598359927,fraud_Friesen-D'Amore,gas_transport,44.69,Jim,Johnson,M,868 Brady Mill Apt. 837,Gretna,LA,70056,29.8872,-90.0331,55581,Biomedical scientist,1972-09-12,c5642117a85cbabee96cf12347aee189,1387446946,30.867225,-90.306254,0
164859,2020-08-17 22:33:04,213112402583773,fraud_Fadel-Hilpert,health_fitness,20.64,Ana,Howell,F,4664 Sanchez Common Suite 930,Bradley,SC,29819,34.0326,-82.2027,1523,Research scientist (physical sciences),1984-06-03,56f85b133dc882dba159ae768e4a200e,1376778784,34.064634000000005,-82.555385,1
129572,2020-08-04 23:54:01,30199621383748,fraud_Ankunding-Carroll,travel,1.36,Theresa,Powell,F,117 Natasha Vista Suite 936,Leonard,TX,75452,33.4044,-96.2238,4090,Sub,1977-03-23,131f739e44c6d87291f6b1fdc2bb99e9,1375660441,34.308536,-97.133883,0
438267,2020-12-06 12:10:31,630484879808,fraud_Larson-Moen,entertainment,70.36,Ian,Patton,M,8088 Sherman Radial Suite 689,Helm,CA,93627,36.4992,-120.0936,123,Early years teacher,1973-02-07,1e697ac19d356f8b91a2664538daef07,1386331831,36.336359,-119.92686,0
130181,2020-08-05 10:29:56,180046617132290,fraud_Deckow-O'Conner,grocery_pos,78.66,Erika,Mason,F,083 Karen Island Apt. 656,Goreville,IL,62939,37.575,-88.9655,3119,"Teacher, secondary school",1942-04-17,25015a05358231c5ff718c2acba4e651,1375698596,37.497486,-89.673716,0
182833,2020-08-24 13:30:29,3504178999463051,fraud_Renner Ltd,home,10.35,Drew,Garcia,M,70858 Jasmine Meadows Apt. 135,Lima,OH,45801,40.7641,-84.0973,86954,"Copywriter, advertising",1992-07-23,4f9ee429ecc233dca0256f7f88a2809d,1377351029,40.67987,-84.44099399999999,0
487043,2020-12-16 11:37:08,676173792455,fraud_Barrows PLC,shopping_pos,8.9,Brittany,Cox,F,07177 William Dale Apt. 547,Santa Monica,CA,90403,34.0287,-118.4924,92043,"Civil engineer, contracting",1961-04-25,15300869947e86c5a7b0c03b85c20567,1387193828,34.152553000000005,-119.485681,0
19392,2020-06-28 06:58:06,3581130339108561,"fraud_Schultz, Simonis and Little",grocery_pos,241.45,Gregory,Wood,M,622 Robert Summit,Akron,OH,44307,41.0695,-81.5488,272134,Call centre manager,1964-03-15,b85e1410861909e7bd3bdd1af343a589,1372402686,40.19583,-81.59141899999999,1
227930,2020-09-11 01:13:10,376656886990758,fraud_Murray-Smitham,grocery_pos,314.62,Richard,Vance,M,169 Shelia Knoll Suite 753,Zavalla,TX,75980,31.1569,-94.3871,2836,"Designer, jewellery",1985-12-03,7ce72e1779542482ae81561b8d1154c4,1378861990,30.517554,-94.149215,1
415834,2020-11-30 22:56:11,4044436772018844508,fraud_Collier LLC,home,33.32,Amy,Abbott,F,01505 Amy Stravenue,Dayton,OH,45415,39.8355,-84.2613,479994,Environmental manager,1970-11-09,f5b619e7f09974cb6e28792c15082a73,1385852171,38.899629,-83.627013,0
229033,2020-09-11 15:50:11,503848303379,fraud_Botsford PLC,home,16.88,Gregory,Wallace,M,27203 Darrell Landing,Saint James City,FL,33956,26.529,-82.0916,3776,Sport and exercise psychologist,1976-09-12,fb4e6f237615b31f1520985444af380e,1378914611,25.720197,-82.58686,0
211421,2020-09-03 20:06:36,6597248210463122,"fraud_Lang, Towne and Schuppe",kids_pets,129.98,Kyle,Wright,M,610 Samantha Park Suite 149,Whittemore,IA,50598,43.0261,-94.4064,912,Optometrist,1968-05-16,070ea2602911b56bb29d7d14f1bc2ab6,1378238796,42.708975,-93.458198,0
352931,2020-11-04 08:13:54,3564839259330465,fraud_Padberg-Welch,grocery_pos,141.78,Robert,Ashley,M,1250 Christopher Prairie Suite 016,Port Costa,CA,94569,38.046,-122.1866,198,Armed forces training and education officer,1959-03-31,e38acbf3398332df3bbb79a87d2953b4,1383552834,37.06861,-121.297665,0
9536,2020-06-23 21:33:21,2703186189652095,fraud_Marvin-Lind,personal_care,29.67,Jennifer,Banks,F,561 Perry Cove,Moravian Falls,NC,28654,36.0788,-81.1781,3495,"Psychologist, counselling",1988-03-09,f3a17404748a51aabb016d7477bfa351,1372023201,36.025122,-80.439195,0
454521,2020-12-09 03:17:57,30092964733035,fraud_Pouros-Conroy,shopping_pos,801.38,Jessica,Terry,F,6412 Elizabeth Gardens Suite 633,Maysville,KY,41056,38.6207,-83.8067,14228,Advertising account executive,1971-03-26,d8dc19b00b91c138b7a7ad4355008e8d,1386559077,38.061033,-83.31994300000001,1
365782,2020-11-10 02:47:56,6011626928491360,fraud_Morissette PLC,shopping_pos,4.04,Heather,Roberts,F,62934 Maria Cliffs Suite 350,Bethel Springs,TN,38315,35.2289,-88.64399999999999,3876,Senior tax professional/tax inspector,1960-11-19,f72f3cdf1503f914c25d9b3944afe4e2,1384051676,34.772746000000005,-88.377482,0
486971,2020-12-16 11:02:52,3529597930342630,"fraud_Rowe, Batz and Goodwin",grocery_pos,98.83,Melissa,Rodriguez,F,81708 Christopher Plaza,Jordanville,NY,13361,42.8948,-74.8209,824,Travel agency manager,1985-09-01,de1d39bcc902d32328dfd1f0f86f7279,1387191772,43.871322,-74.56671700000001,0
418189,2020-12-01 10:00:25,4716561796955522,fraud_Schmitt Inc,gas_transport,78.98,Lauren,Anderson,F,11014 Chad Lake Apt. 573,Heart Butte,MT,59448,48.2777,-112.8456,743,Water engineer,1972-05-04,243d2abe304f7310da7dfe6082c8c9b3,1385892025,47.713466,-112.536937,0
403491,2020-11-27 02:31:38,676275912597,"fraud_Reilly, Heaney and Cole",gas_transport,11.88,Edward,Hensley,M,24318 Dixon Mills,Elk Rapids,MI,49629,44.8955,-85.4082,2223,Chief Financial Officer,1986-01-18,749deb5dcc6cd3e3919e0074d5e08213,1385519498,45.878937,-86.324872,1
131487,2020-08-06 01:23:11,30199621383748,"fraud_Mosciski, Ziemann and Farrell",shopping_net,1116.06,Theresa,Powell,F,117 Natasha Vista Suite 936,Leonard,TX,75452,33.4044,-96.2238,4090,Sub,1977-03-23,09f470a01a7bd7ef009eb4d9dc1cd2ba,1375752191,33.767247999999995,-96.867737,1
95648,2020-07-24 18:50:16,4725673654161314,fraud_Reilly LLC,home,1.14,Alex,White,M,874 Fred Knolls Apt. 609,Orient,NY,11957,41.1437,-72.2879,743,Video editor,1968-09-19,f3ac8cfe99e3b42adb4a62dc5fcdfc0d,1374691816,41.772088,-73.064472,0
91236,2020-07-22 18:01:04,675990301623,fraud_Gutmann-Upton,misc_pos,1.74,Amanda,Spencer,F,6682 Green Forks,Ogdensburg,NJ,7439,41.0767,-74.5982,2456,Senior tax professional/tax inspector,1994-03-13,9c0ec60c5afd69fb18bc7092d463de10,1374516064,41.922766,-75.557723,0
389059,2020-11-20 19:10:47,3566094707272327,fraud_Weimann-Lockman,kids_pets,25.37,Kristina,Stewart,F,47029 Jimmy Tunnel Apt. 106,Newhall,CA,91321,34.3795,-118.523,34882,Health physicist,1971-04-25,d0992eb5e5d5a1b8a432639990387ed3,1384974647,35.164771,-118.554691,0
401404,2020-11-25 20:43:12,3538520143479972,fraud_Fadel Inc,health_fitness,102.86,Cassandra,Nunez,F,9572 Austin Forge Suite 612,Clay Center,OH,43408,41.5686,-83.3632,269,Insurance underwriter,1965-09-15,83f178dfdfa7c0e559968b21c4bc5a1f,1385412192,41.097728,-84.187527,0
504789,2020-12-20 22:15:43,3535808924394848,fraud_Lemke and Sons,travel,447.17,Matthew,Myers,M,4936 Michelle Points,Tower Hill,IL,62571,39.39,-88.9597,1532,Radio broadcast assistant,1980-01-09,de82c37eda039fdd30b8668525b28277,1387577743,39.894997,-89.35061,0
115542,2020-07-31 20:51:01,3531129874770000,fraud_Bahringer-Streich,food_dining,85.51,Shelby,Mitchell,F,974 Cindy Stream,Brandon,VT,5733,43.8065,-73.0882,5895,"Scientist, marine",1975-07-13,040ff0880408d9730d7eb5fcbb3d2c7b,1375303861,44.301583,-72.63255500000001,0
374645,2020-11-14 14:21:44,4189814094741,fraud_Torphy-Goyette,shopping_pos,6.63,Jason,Farmer,M,33165 Larry Walks Suite 960,Ragland,AL,35131,33.7367,-86.1619,4159,Educational psychologist,1998-02-03,ac30f5cbca10581638b315129de8949c,1384438904,33.505108,-85.387211,0
436143,2020-12-06 00:13:54,4826655832045236,fraud_Durgan-Auer,misc_net,2.26,Tami,Forbes,F,5204 Robinson Plaza Suite 897,Barnstable,MA,2630,41.6983,-70.3001,1850,Counselling psychologist,1963-12-29,148e73fefc304f724923ffa7c39b4d7e,1386288834,41.056107,-69.499156,0
407549,2020-11-29 06:40:13,376656886990758,fraud_Block-Parisian,misc_net,8.09,Richard,Vance,M,169 Shelia Knoll Suite 753,Zavalla,TX,75980,31.1569,-94.3871,2836,"Designer, jewellery",1985-12-03,7b2dff86d2ff9e598a1e14259556767a,1385707213,31.789208,-94.571234,0
510905,2020-12-21 21:38:22,3560318482131952,fraud_Kovacek Ltd,travel,3.43,William,Skinner,M,524 Wu Spurs Suite 894,Mount Hope,AL,35651,34.4793,-87.4769,1312,"Librarian, academic",1955-02-01,92b3bd23f498ed1b4a37ee7d2c06938b,1387661902,34.197371000000004,-86.70665100000001,0
70695,2020-07-15 10:39:36,3549202406645667,fraud_Goodwin-Nitzsche,grocery_pos,68.84,Larry,Williams,M,6274 David Oval Suite 725,Scarborough,ME,4074,43.5835,-70.3457,18760,Make,1933-04-02,94faaf5d1b35c80c893b160461d636cf,1373884776,42.963568,-71.079121,0
436106,2020-12-05 23:59:24,213156747557083,"fraud_Baumbach, Hodkiewicz and Walsh",shopping_pos,799.3,Adam,Santos,M,725 Jo Trace Apt. 102,Glendale,CA,91206,34.1556,-118.2322,172817,Advertising account planner,1982-07-30,cb45dfc8275faf5c694d034711766d1d,1386287964,34.036573,-117.60762,1
449241,2020-12-08 05:50:08,4208110975550360171,"fraud_Langworth, Boehm and Gulgowski",shopping_net,99.51,David,Bonilla,M,82073 Jessica Camp,West Green,GA,31567,31.6143,-82.7243,782,Audiological scientist,1982-01-16,d1534f5a7f8046d8bf755f661ab04478,1386481808,31.107166,-82.349197,0
29896,2020-06-30 23:16:40,571844099986,"fraud_Haley, Jewess and Bechtelar",shopping_pos,917.97,Susan,Mills,F,005 Cody Estates,Louisville,KY,40202,38.2507,-85.7476,736284,Engineering geologist,1952-04-02,6736d580fbae1911b7f3117b1daedbc7,1372634200,37.6226,-85.91279300000001,1
400517,2020-11-25 06:42:55,676118385837,fraud_Donnelly PLC,misc_net,1.78,Katelyn,Wise,F,674 Maureen Summit Apt. 276,Scotts Mills,OR,97375,44.9897,-122.6187,1252,"Engineer, petroleum",1937-02-06,5b1a9bc20a3e1ff590b8460b8bfb4c99,1385361775,45.646159,-122.176804,0
134062,2020-08-07 07:50:20,38199021865320,fraud_Bernhard Inc,gas_transport,77.0,Jesse,Roberts,M,8415 Vaughn Squares Apt. 788,Acworth,NH,3601,43.196000000000005,-72.3001,477,Naval architect,1988-04-15,e8bd388c3a358389a64cc0919675431b,1375861820,43.258519,-72.63929,0
232745,2020-09-13 11:17:57,3541160328600277,fraud_Rodriguez Group,gas_transport,52.94,Jason,Singh,M,4720 Anna Ways,Murrayville,IL,62668,39.5723,-90.2379,1512,Commercial/residential surveyor,2003-05-07,48c39a1c62ae9858de727af11b8432c9,1379071077,39.043977000000005,-90.308805,0
475099,2020-12-14 07:49:47,3567879740649740,fraud_Kunde-Sanford,misc_net,1.17,Tanya,Williams,F,566 Megan Well,Brownville,NY,13615,44.0577,-76.0196,1271,"Producer, radio",1958-08-14,b19089415085e02f133a6456e20c6c8a,1387007387,44.131956,-76.71188199999999,0
112899,2020-07-30 17:02:31,4328928491302401,fraud_Gerlach Inc,shopping_net,5.29,Margaret,Ray,F,927 Cummings Manor Suite 318,Greendale,WI,53129,42.9373,-87.9943,13973,Logistics and distribution manager,1981-05-06,cb5f2a797953eb594a08c7970e9fa1b9,1375203751,43.325227000000005,-87.427594,0
506303,2020-12-21 04:50:29,571365235126,fraud_Murray-Smitham,grocery_pos,126.41,Barbara,Taylor,F,0069 Robin Brooks Apt. 695,Elberta,MI,49628,44.5995,-86.2141,372,"Exhibitions officer, museum/gallery",1995-07-12,7a066983c1f316a2660da2e3ffd068d6,1387601429,43.732944,-86.554075,0
535166,2020-12-27 17:47:18,3598215285024754,fraud_Bartoletti and Sons,personal_care,125.03,Ashley,Lopez,F,9333 Valentine Point,Bellmore,NY,11710,40.6729,-73.5365,34496,"Librarian, public",1970-10-21,7f0932fa485fdffd0ae5a2339fafd806,1388166438,40.318507,-73.797973,0
97994,2020-07-25 19:43:08,573283817795,fraud_Schmeler-Howe,personal_care,25.44,Amy,Flynn,F,46095 Tara Fords,Jaffrey,NH,3452,42.8178,-72.0275,5457,"Surveyor, hydrographic",1950-04-17,f26465e68ea34d2a764dda6f53222f90,1374781388,42.211172,-71.269387,0
86000,2020-07-20 23:45:28,4874017206859125,fraud_Stark-Koss,home,274.01,Lauren,Williams,F,065 Jones Stravenue,Lake Oswego,OR,97034,45.4093,-122.6847,42817,Planning and development surveyor,1982-05-28,cd05b87c1f22509e7b64d4dab6a3ad49,1374363928,44.510266,-122.022782,1
476145,2020-12-14 12:29:04,377550167323848,"fraud_Herman, Treutel and Dickens",misc_net,938.8,Kevin,Walters,M,87227 Tapia Burgs,Auburn,ME,4210,44.0948,-70.23899999999999,23045,Tourist information centre manager,1958-09-02,ee229d7ceb19dab4c4d685cd2733b333,1387024144,44.235248,-70.460132,1
145333,2020-08-10 22:23:22,4682744518117239,fraud_Schulist Ltd,food_dining,16.48,Gregory,Webster,M,66035 Benjamin Villages,Syracuse,MO,65354,38.6547,-92.8929,628,"Radiographer, diagnostic",1961-12-18,65cbf4c7b75d4982067cf2c0e0e07201,1376173402,39.438678,-92.377769,0
246767,2020-09-19 13:03:45,4457732997086323466,"fraud_Witting, Beer and Ernser",home,90.55,Stanley,Mayo,M,3433 Jones Branch,Fiddletown,CA,95629,38.5234,-120.6763,832,Immigration officer,1987-05-19,fcb180adba89e04f3795492d670d3e6d,1379595825,37.777574,-121.46201299999998,0
188862,2020-08-26 01:24:26,4512828414983801773,fraud_Barrows PLC,shopping_pos,754.99,Monica,Cohen,F,864 Reynolds Plains,Uledi,PA,15484,39.8936,-79.7856,328,Tree surgeon,1983-07-25,aa535601bbfeafa2d9be23836acc3673,1377480266,40.535815,-80.621781,1
480923,2020-12-15 05:29:14,3598014571045296,fraud_Miller-Harris,misc_net,1127.31,Lisa,Clark,F,07943 Davis River,Grimesland,NC,27837,35.558,-77.2566,5903,Manufacturing systems engineer,1993-10-07,91265aec9757cfb9cea0c6997cedbd10,1387085354,35.057931,-76.50524,0
82388,2020-07-20 03:05:54,375534208663984,"fraud_Swift, Bradtke and Marquardt",grocery_net,8.39,Tyler,Garcia,M,408 Bradley Rest,Doe Hill,VA,24433,38.4207,-79.4629,99,Dance movement psychotherapist,1986-03-28,c2a4a1fc199b9e710c6959b9d2f7a4f1,1374289554,38.424982,-79.419165,1
182576,2020-08-24 12:08:18,6011348830550197,"fraud_Turner, Ziemann and Lehner",food_dining,8.3,Samuel,Johnston,M,16285 Jessica Lights,Birmingham,AL,35229,33.4629,-86.7904,493806,Musician,1980-07-12,5646a4a1c03bf24f0dcc364e0116f7cd,1377346098,33.62733,-87.25766,0
22343,2020-06-29 02:05:06,2291163933867244,"fraud_Bins, Balistreri and Beatty",shopping_pos,39.47,Jeff,Elliott,M,351 Darlene Green,Columbia,SC,29209,33.9659,-80.9355,333497,Mechanical engineer,1968-03-19,254f731157566c1129d88b1fec57ea9d,1372471506,33.54704,-80.975514,0
372321,2020-11-13 07:40:20,4344955088481397,fraud_Rempel Inc,shopping_net,105.55,Christopher,Rodgers,M,30587 Fox Shores Apt. 627,Fenelton,PA,16034,40.8555,-79.7372,2054,Communications engineer,1976-09-29,7a3f7e16de713fc8b3ad88acd07dac58,1384328420,41.107352,-79.012087,0
367780,2020-11-10 18:29:25,30029052116970,"fraud_Mosciski, Ziemann and Farrell",shopping_net,2.07,Curtis,Young,M,4319 Watson Shoals Suite 658,Falconer,NY,14733,42.1239,-79.1895,3833,Metallurgist,1970-10-09,2983ccc382a5a255a7140e51248cfdd2,1384108165,42.722431,-79.36235,0
282848,2020-10-05 03:42:59,4861310130652566408,"fraud_Schultz, Simonis and Little",grocery_pos,375.71,Ashley,Cruz,F,65417 Walsh Radial Suite 691,Saint Amant,LA,70774,30.2385,-90.8435,10076,"Surveyor, rural practice",1977-12-16,9fbfe4c90901d2b3242819a36bbe1c00,1380944579,29.452542,-90.925216,1
46569,2020-07-07 03:07:42,3576021480694169,"fraud_Raynor, Reinger and Hagenes",gas_transport,70.53,Dawn,Gray,F,9486 Joel Common Suite 554,Topeka,KS,66618,39.1329,-95.7023,163415,Secondary school teacher,2004-12-30,faab57eae30816296ee28a78b2065594,1373166462,39.835726,-94.889622,0
213745,2020-09-05 01:06:29,4904681492230012,"fraud_Altenwerth, Cartwright and Koss",shopping_net,971.34,Lisa,Lowe,F,574 David Locks Suite 207,Cottekill,NY,12419,41.8467,-74.1038,722,Comptroller,1990-10-19,e659522725fd4367196e3a15bbff92ee,1378343189,42.413119,-73.73496999999999,1
327451,2020-10-24 23:12:19,4740713119940984,"fraud_Mosciski, Ziemann and Farrell",shopping_net,826.38,Heather,Hines,F,13776 Hicks Plains,Pomona,NY,10970,41.1901,-74.0436,9993,Pensions consultant,1962-10-16,60921c4df6ac4e5a47f281ef545a6500,1382656339,42.185839,-74.193148,1
106455,2020-07-28 04:37:37,6547670341037171,fraud_Sporer Inc,gas_transport,43.6,Bryce,Joseph,M,148 Baker Field,Chester Heights,PA,19017,39.8839,-75.4669,348,Management consultant,1945-05-05,69a3923a5bd18589697bf95c54ed4797,1374986257,38.8981,-75.667275,0
406757,2020-11-28 22:03:25,676275912597,fraud_Goodwin-Nitzsche,grocery_pos,294.9,Edward,Hensley,M,24318 Dixon Mills,Elk Rapids,MI,49629,44.8955,-85.4082,2223,Chief Financial Officer,1986-01-18,aa3f0e5db65f8a308477eb7e10893946,1385676205,44.572311,-85.497975,1
104303,2020-07-27 16:28:28,36722699017270,fraud_Dooley Inc,shopping_pos,685.31,Jessica,Perez,F,8172 Robertson Parkways Suite 072,Superior,AZ,85173,33.2887,-111.0985,2872,Petroleum engineer,1987-10-28,18c7cdd582042d2e3ccdc2191af7d076,1374942508,33.092539,-111.629678,0
251389,2020-09-21 08:13:43,3525590521269779,"fraud_Eichmann, Bogan and Rodriguez",gas_transport,54.11,Scott,Fuller,M,861 Karen Common,Haw River,NC,27258,36.0424,-79.3242,6006,Paramedic,1984-07-20,ea6dd5f35cf5e83beda9c648ddc93c24,1379751223,36.770466,-78.898546,0
416569,2020-12-01 01:58:10,4311368326621416041,fraud_Ledner-Pfannerstill,gas_transport,52.81,Phillip,Delacruz,M,26678 Lisa Locks Apt. 904,Iliff,CO,80736,40.7692,-103.0968,648,Community arts worker,1969-09-21,c5bd85de99318ca01b97c73625a35c75,1385863090,40.494374,-102.474078,0
384926,2020-11-18 08:54:13,630484879808,"fraud_Gottlieb, Considine and Schultz",shopping_net,97.69,Ian,Patton,M,8088 Sherman Radial Suite 689,Helm,CA,93627,36.4992,-120.0936,123,Early years teacher,1973-02-07,c97bb146d7ae689efa895fb20f626549,1384764853,36.169656,-119.793855,0
541128,2020-12-28 17:38:16,6517217825320610,"fraud_Yost, Schamberger and Windler",kids_pets,85.61,James,Reese,M,26975 Richardson Mills Apt. 402,Sontag,MS,39665,31.6453,-90.1801,1196,"Librarian, academic",1958-06-11,91be7c32a785c844c8b11b2d5430b917,1388252296,31.275055,-89.515552,0
152754,2020-08-13 17:12:07,6011438889172900,fraud_Dooley Inc,shopping_pos,6.09,Allison,Allen,F,40624 Rebecca Spurs,De Witt,AR,72042,34.2853,-91.3336,5161,Electrical engineer,1993-04-08,5ded403e3b8865d1fb6c84cd5faca823,1376413927,34.342575,-90.413251,0
458346,2020-12-10 10:11:41,213173753804333,"fraud_Raynor, Feest and Miller",gas_transport,55.69,Joseph,Wagner,M,822 Austin Spur,North Judson,IN,46366,41.2244,-86.6966,5791,"Doctor, general practice",1959-10-07,c41c163a6ea3217dbc866d8c998dba40,1386670301,41.208736,-87.141468,0
396849,2020-11-23 21:59:55,5540636818935089,fraud_Osinski Inc,personal_care,49.81,Kenneth,Foster,M,329 Michael Extension,Lawrence,MA,1843,42.6911,-71.1605,76383,Geoscientist,1985-04-04,71878e405a2f43efb30bf1712640dac2,1385243995,42.939435,-72.114503,0
307989,2020-10-16 01:59:54,30042378430132,fraud_Conroy-Cruickshank,gas_transport,10.84,Connor,Grant,M,0654 Kevin Turnpike Apt. 084,Northport,NY,11768,40.9051,-73.3309,21902,Tour manager,1976-05-16,c948881c8e8ba8369e8c180160c25cf4,1381888794,39.918143,-74.013398,1
371795,2020-11-12 23:32:41,4708992452821239,fraud_Crooks and Sons,personal_care,78.24,Jared,Walters,M,3326 Hannah Fords,Cord,AR,72524,35.8184,-91.3375,376,"Designer, ceramics/pottery",1938-09-08,ea8fbc6a7d11e813184690edd98fd21f,1384299161,35.706029,-91.438958,0
203500,2020-08-31 18:28:51,503848303379,"fraud_Turcotte, McKenzie and Koss",entertainment,41.55,Gregory,Wallace,M,27203 Darrell Landing,Saint James City,FL,33956,26.529,-82.0916,3776,Sport and exercise psychologist,1976-09-12,a4e102a7792c412eda2be51c32cc8f36,1377973731,27.160192,-81.64559799999999,0
204693,2020-09-01 00:19:23,4003989662068504,fraud_Nader-Heller,misc_net,796.45,Chris,White,M,98897 Bennett Lodge,Bessemer,AL,35022,33.3224,-86.9657,71463,Radio broadcast assistant,1989-02-08,8a410228aeeda700396febfeceabf56c,1377994763,33.089968,-87.354732,1
242697,2020-09-17 06:06:13,377113842678100,fraud_Heidenreich PLC,grocery_pos,133.73,Billy,Gallagher,M,673 Delgado Burg,Greenwich,NJ,8323,39.4055,-75.3209,804,Insurance risk surveyor,1965-03-25,892a1efc169a47a3d29a8a92b1ce4d38,1379397973,38.727278000000005,-75.201746,0
167760,2020-08-18 17:49:08,4586810168620942,fraud_Hammes-Beatty,kids_pets,76.89,Michelle,Gregory,F,6983 Carrillo Isle,Edisto Island,SC,29438,32.5486,-80.307,2408,"Sales professional, IT",1997-07-05,a06ca0d3503a88767c5d5fae49130036,1376848148,31.91763,-80.380686,0
304254,2020-10-13 21:26:28,4861310130652566408,fraud_Lemke-Gutmann,shopping_net,146.19,Ashley,Cruz,F,65417 Walsh Radial Suite 691,Saint Amant,LA,70774,30.2385,-90.8435,10076,"Surveyor, rural practice",1977-12-16,383f5397be078d77f565bca8bd0c0a5d,1381699588,29.476119,-90.654196,0
316853,2020-10-19 19:29:05,30074693890476,"fraud_O'Reilly, Mohr and Purdy",home,162.68,Kelsey,Richards,F,889 Sarah Station Suite 624,Holcomb,KS,67851,37.9931,-100.9893,2691,Arboriculturist,1993-08-16,a60595e4271ba07c78c1c7f493f37ef3,1382210945,37.119355,-100.921502,0
444187,2020-12-07 12:26:12,3551217896304745,"fraud_Baumbach, Strosin and Nicolas",shopping_pos,2.8,Sara,Harris,F,597 Jenny Ford Apt. 543,Tupper Lake,NY,12986,44.232,-74.4905,6120,Chartered loss adjuster,1976-10-09,4fdea6d108cbcaba7af14db27ea31167,1386419172,44.020338,-73.598803,0
52292,2020-07-09 05:48:17,374125201044065,fraud_Roberts-Beahan,misc_pos,31.51,Christopher,Gilbert,M,20937 Reed Lakes Apt. 271,Washington,DC,20012,38.9757,-77.0282,601723,"Optician, dispensing",1970-07-20,333165bab49664891eedd2a36a5a22e2,1373348897,38.737348,-77.11818199999999,0
126241,2020-08-04 03:58:39,375534208663984,fraud_Gislason Group,misc_pos,25.68,Tyler,Garcia,M,408 Bradley Rest,Doe Hill,VA,24433,38.4207,-79.4629,99,Dance movement psychotherapist,1986-03-28,07a97920b6237d9f207247f973cd8df3,1375588719,38.768993,-78.588542,0
506640,2020-12-21 06:37:46,4961003488432306,fraud_Flatley-Durgan,misc_net,9.1,Stacy,Walsh,F,324 Donna Ridge Suite 651,Cressona,PA,17929,40.6284,-76.195,1606,Ecologist,1966-05-10,9b62d0117bc2d3dd63f83e78c3a885d5,1387607866,39.74123,-76.133546,0
